10.0000000000000000	6263.4375122663900000	100.9215852642200000
20.0000000000000000	6263.4375122663900000	100.9215852642200000
30.0000000000000000	6263.4375122663900000	100.9215852642200000
40.0000000000000000	6263.4375122663900000	100.9215852642200000
50.0000000000000000	6263.4375122663900000	100.9215852642200000
60.0000000000000000	6263.4375122663900000	100.9215852642200000
70.0000000000000000	6263.4375122663900000	100.9215852642200000
80.0000000000000000	6263.4375122663900000	100.9215852642200000
90.0000000000000000	6263.4375122663900000	100.9215852642200000
100.0000000000000000	6263.4375122663900000	100.9215852642200000
500.0000000000000000	6263.4375122663900000	100.9215852642200000
800.0000000000000000	6263.4375122663900000	100.9215852642200000
900.0000000000000000	6263.4375122663900000	100.9215852642200000
1000.0000000000000000	6263.4375122663900000	100.9215852642200000
3000.0000000000000000	6263.4375122663900000	100.9215852642200000
6000.0000000000000000	6263.4375122663900000	100.9215852642200000
7000.0000000000000000	6263.4375122663900000	100.9215852642200000
8000.0000000000000000	6263.4375122663900000	100.9215852642200000
9000.0000000000000000	6263.4375122663900000	100.9215852642200000
10000.0000000000000000	6263.4375122663900000	100.9215852642200000
11552.1597349501000000	6263.4375122663900000	100.9215852642200000
13588.1167258615000000	6263.4375122663900000	102.7903136466610000
15697.2094914299000000	6263.4375122663900000	102.7903136466610000
17491.2095719746000000	6263.4375122663900000	104.6936445946300000
19844.9555529507000000	6263.4375122663900000	108.6066889438040000
23342.4380081248000000	6263.4375122663900000	112.6659877875840000
26010.1947001374000000	6263.4375122663900000	116.8770075544790000
28982.8435274660000000	6263.4375122663900000	121.2454189869990000
33481.4438002351000000	6263.4375122663900000	128.1060737984230000
39382.2260898588000000	6263.4375122663900000	140.4139829332780000
46322.9644768743000000	6263.4375122663900000	153.9043857843170000
55478.5786965054000000	6263.4375122663900000	171.8144795668300000
59628.9166487692000000	6263.4375122663900000	184.8980244365220000
66443.7764064281000000	6379.4153124582200000	202.6622725826290000
74037.4917282441000000	6379.4153124582200000	230.4357202865410000
79576.2171071172000000	6379.4153124582200000	252.5750445403940000
85529.2930819719000000	6379.4153124582200000	281.9675970124230000
93600.7596382739000000	6379.4153124582200000	326.5458908503990000
98804.8055700298000000	6379.4153124582200000	357.9190883404000000
106196.3672152300000000	6379.4153124582200000	399.5706917437740000
118333.3200565420000000	6379.4153124582200000	462.7417081808600000
124912.4550465920000000	6379.4153124582200000	516.5916835949070000
134257.1231161610000000	6497.5406315022900000	576.7082647650970000
144300.8633583000000000	6497.5406315022900000	655.7421008498920000
152323.7503926650000000	6497.5406315022900000	718.7431276853420000
163719.0502929070000000	6617.8532342261000000	817.2418488085660000
182430.1460180760000000	6617.8532342261000000	963.9705032238060000
196077.6974955170000000	6617.8532342261000000	1076.1492564694100000
206979.2900456520000000	6617.8532342261000000	1179.5412883336200000
226512.0881929430000000	6617.8532342261000000	1341.1891760665600000
239105.7820433930000000	6617.8532342261000000	1470.0451625333000000
256993.2230185690000000	6497.5406315022900000	1611.2811066858100000
291576.1238367750000000	6379.4153124582200000	1900.5725924478000000
313388.8573488180000000	6263.4375122663900000	2083.1718563113500000
336833.3957460010000000	6037.7690106102900000	2241.8038442674500000
375329.3551347310000000	5820.2312315071000000	2549.0273893197500000
396197.0405168350000000	5714.4194005200500000	2743.1339297366100000
425836.4374240090000000	5508.5317451511900000	2952.0215388820500000
519283.7109644660000000	4756.5365321302100000	3356.5754540540800000
599884.8376819140000000	4260.7109440588400000	3612.1761791637600000
668444.3767328820000000	3747.1853828344000000	3679.0615350636700000
772197.6213947390000000	3176.8157841496000000	3679.0615350636700000
876110.2204861910000000	2693.2637420751900000	3546.5067993466700000
958789.4300233410000000	2368.6559963647800000	3418.7279440528600000
1107608.8647811300000000	1935.7648056606500000	3176.8157841496000000
1212134.7831817000000000	1671.5045753964500000	3062.3567100960100000
1350667.0426795700000000	1417.0801750889500000	2845.6616883636400000
1560312.1425766900000000	1096.0759218506700000	2596.2268047626500000
1738636.8385034300000000	929.2391310855570000	2412.5155401586700000
1902713.3623452100000000	787.7970362515470000	2241.8038442674500000
2158756.4856718700000000	632.1160429413050000	2008.1162226301200000
2362480.0305467300000000	545.8229506333520000	1866.0201738356200000
2585429.1263403100000000	471.3101285198080000	1702.4552192378600000
2933343.5110020000000000	392.3064947006570000	1524.9897767795100000
3210165.4417585900000000	345.0234437009020000	1366.0234894889700000
3450317.0782823200000000	309.0578938274110000	1269.3624804151900000
3844646.3455143500000000	266.8669675594210000	1137.0430092882200000
4207468.6404313300000000	234.7026149226120000	1037.3761403027400000
4604530.7602524600000000	210.2370061167490000	929.2391310855570000
5130772.6097527500000000	181.5365774882280000	832.3744196474870000
5514604.3658469900000000	165.6240903291730000	759.4131054736260000
6035021.9105999000000000	151.1064033315540000	692.8471744834910000
6724751.4959517700000000	135.3549377878500000	609.3412200099710000
7227828.3953415600000000	128.1060737984230000	555.9297561989380000
7909924.2371928200000000	119.0411767032290000	516.5916835949070000
8813932.3493591200000000	108.6066889438040000	446.0693572977470000
9645710.0669555700000000	102.7903136466610000	406.9693972882650000

